user_id,username,num_followers,num_following,num_repos,created_at,star_time
5343976,fabriciopk,18,26,21,2013-08-29 22:52:38,2019-11-23 15:07:19
2452634,kelu124,132,265,133,2012-09-29 09:23:56,2019-11-23 07:35:18
2615630,wlmeng11,32,52,27,2012-10-21 16:52:09,2019-11-22 16:00:25
