user_id,username,num_followers,num_following,num_repos,created_at,star_time
25432,thewtex,214,70,360,2008-09-19 16:33:43,2018-08-14 10:54:02
15897216,DircoDT,0,0,1,2015-11-17 15:54:13,2019-12-20 11:29:18
562629,procommerz,2,1,65,2011-01-13 07:38:35,2019-08-10 05:40:05
13451620,wly0215,1,183,6,2015-07-22 07:30:50,2020-01-29 13:53:46
11370681,mxochicale,74,751,171,2015-03-07 20:30:45,2019-07-29 05:06:52
2844591,orakle,68,318,172,2012-11-20 08:43:00,2018-12-29 16:23:20
16029957,klonggan,5,5,45,2015-11-26 03:57:46,2019-08-05 01:02:59
7148478,irosyadi,5,19,11,2014-04-03 04:30:16,2018-05-02 08:42:56
